year,month,ndvi,temp_min,temp_max,humidity_min,humidity_max,crop_type,cloud_condition,crop_yield,lat,lon,rainfall_mm,soil_moisture
2019,11,0.17334873653987068,18.229356742816414,24.73542202436867,54.56230767170603,71.42085805085028,Maize,Cloudy,6.438116179042813,31.404546578725164,75.58678848613947,330.3454069984864,0.32633244630779634
2020,9,0.7871315434314076,18.570161718820337,29.508462702613244,43.622907745069696,78.73896855618406,Millet,Cloudy,3.1054519829802647,19.796591844926905,90.17716620334934,210.20257700905887,0.23316896151919386
2020,10,0.06554561279625545,22.85134462684716,33.227578183355476,58.79644103797079,79.07017736719786,Cotton,Cloudy,2.801272891765236,19.39303134652772,81.45134981628973,324.33814974219666,0.48340388780589283
2018,6,0.5659599186940569,17.9138985274799,24.897966004968893,59.483396139445944,98.86069735878675,Maize,Clear,5.650974843822519,16.246965725596734,84.77808509877934,399.69403403912105,0.43657332075213673
2019,6,-0.015788735286817485,8.326899754604156,19.357281148867866,27.407280052085813,62.90180891488771,Maize,Partly Cloudy,4.942080473771822,32.03966556836531,95.93511541943377,353.53627613284044,0.21422288643152007
2019,7,0.8738933239738695,24.336366788047815,32.73867913121727,58.23128214304071,95.37886118241684,Wheat,Clear,4.539642803837737,33.90577653127135,96.64412485968344,308.76767145374964,0.18107326166293258
2019,1,0.6006333446405429,15.156812422652969,22.540520099961668,21.861539455167346,49.0717447998541,Rice,Cloudy,2.2407867188521835,35.26481954548425,93.20153569482274,453.23386491150114,0.24359621147923463
2019,10,0.7418157394050853,29.077347255298182,39.18135336428846,21.114548964924225,39.939089534559635,Rice,Cloudy,2.6145396624349653,17.425496741868614,78.50358981611117,123.89087836058488,0.23284632591778057
2021,8,0.46666933936303456,12.087844557325859,20.004337172489734,57.754583093142074,73.68033328444338,Sugarcane,Cloudy,4.848075785689945,34.51827592318797,93.96524944502411,253.77824942648286,0.16390287485458405
2021,6,0.3768013639288602,11.576969507414615,18.798368725026748,58.495869497999735,84.33202711438372,Pulses,Partly Cloudy,3.869426288734019,29.464507519296138,86.67931844601134,378.0558265020842,0.474963029171498
2020,2,0.5218823913943651,13.337684891879565,27.134908974876307,25.889906906879588,56.035378663869054,Maize,Partly Cloudy,7.737586060049344,26.094985281683737,80.57740582876836,112.01719849600356,0.4550499889170887
2021,6,0.4287415116994481,19.307925398965637,25.86555116469981,37.69663261555992,69.95029166927094,Pulses,Overcast,4.869756489830187,13.601794903182883,69.04547346313915,105.84682080657137,0.4499379978869672
2018,7,0.369384355145153,27.371743505024558,35.17764327787288,39.7637011195273,54.875197496416185,Millet,Overcast,4.0219816483537265,12.777260567382084,90.52624763260377,342.13652257711806,0.28228452780758784
2021,11,0.6594502514576428,9.407041003500371,18.268424801998627,54.41124946073218,80.48788923786404,Millet,Overcast,7.654191972639635,11.315386911116125,82.68658823618031,390.3195783761702,0.4158400559300177
2022,11,0.07820095493926812,11.991969939980505,19.728353042980736,45.11668972784676,68.1999843307033,Cotton,Cloudy,1.6412969557312715,33.25994169653559,90.99601360935303,443.1823941548506,0.24414306569916994
2019,12,0.07117204815515851,19.541996078696545,26.649102504474243,50.98265696806462,67.22938329739898,Cotton,Overcast,2.902473940382885,15.028223209111816,89.87966688079064,224.1568444802135,0.444239517453237
2020,7,0.3318426506497062,16.358356054037877,29.069817024583756,39.403873817251636,65.99274333801635,Millet,Partly Cloudy,3.4247610497787906,19.639733118017475,91.2118455154143,358.1480461874537,0.4625779856893485
2022,9,0.220747916044946,16.183072181393133,24.473233768628948,45.93654808967313,64.21395974386685,Maize,Partly Cloudy,6.974518325078665,20.82477718562948,76.79404639188043,85.47477711380158,0.31531996998715595
2021,8,-0.025875482086975904,25.518356552410165,31.64348612940355,49.416374401034346,75.46801111432086,Wheat,Overcast,6.364883887704618,29.06697626805737,91.4233590227282,157.37962620023,0.29047689042200864
2022,6,0.7444704924187344,28.09695756278403,38.50590918735099,49.515251356692055,65.51853170371837,Millet,Clear,3.1329992237436026,30.9828138850377,84.0537551076354,316.06040713836967,0.31307962983920545
2022,12,0.6716028066943498,17.032674151747045,23.287559124111148,20.069513071386893,57.06778917886105,Maize,Clear,7.107943502707092,10.533108333309771,81.84479136313743,73.94177600324836,0.19524888721753964
2022,11,0.4439214998029848,22.183794886181843,30.75899096059112,23.996322949202423,44.13940769679014,Maize,Overcast,1.4378966559068014,18.880226446121135,87.74743297925714,477.8411943474099,0.13674347226330716
2021,4,0.879324537264369,25.026467775684846,38.844735398407686,34.54641764417664,62.85645572391043,Cotton,Cloudy,4.454268580644803,30.942791747228256,68.62474147594669,63.92873889425016,0.25476799663086946
2022,11,-0.027399933452394692,17.9591602596791,26.650772210741295,22.44789788414167,36.10588750673855,Maize,Cloudy,5.582789663718533,30.222965866919314,70.99276686471214,388.38208412762214,0.4136298503657886
2022,3,0.666669301027875,12.357910223843383,23.682999966725884,35.31958809470868,64.2201038705627,Sugarcane,Overcast,3.185360200626528,9.469998995120076,76.54618793115002,159.3069276343126,0.3727007074006917
2022,10,0.1663703916090968,20.952114943057094,31.098370303143405,35.582673938887694,53.743884117629946,Cotton,Partly Cloudy,1.4841975067371451,11.035117117170927,96.75246071626681,366.45264054736094,0.43634908938533234
2018,12,0.26859891994357543,19.62772750765148,26.004975965431235,56.80934149110959,95.50528920224461,Millet,Clear,2.8001221655867057,15.321762056382827,72.08756403179993,202.3788539408532,0.28058730591466297
2022,10,0.11927938520306755,27.53907049349026,39.02976647139862,42.68287419578763,64.50750217702756,Cotton,Clear,4.3864024071519285,8.685413003416869,77.6699417972069,373.8144226227973,0.1497087921384114
2021,4,0.6890378914618652,6.310175919246401,19.870525888584464,48.25405122134633,76.47624792270207,Wheat,Cloudy,3.226744520497617,18.81522708237719,69.49330214223876,450.1691713528147,0.3090500932569754
2020,3,0.044240102021566,27.75328467833667,33.68540941879011,55.48794728344914,71.96234825334803,Maize,Overcast,3.9097029952603037,9.620913449337875,77.68961474856225,298.071668404212,0.11579600391390527
2018,6,0.740016697735278,18.36080070413399,30.897601595431905,37.68517282597269,73.52945891226469,Cotton,Overcast,1.651872324003992,22.978310216425506,77.36954388044182,81.96403341354319,0.2723473672284398
2019,11,0.5615776482298339,5.391902901247848,17.294015716437627,20.07848578389529,54.20847332750928,Maize,Clear,1.0999148044417923,13.650151254523529,95.69410975012727,475.5347125246512,0.18056674438011566
2019,5,-0.04097675473088527,13.617554469194703,27.28416021916616,31.41344098501655,48.78250035328969,Rice,Partly Cloudy,7.143288533106828,23.796558895139057,92.72075704462482,266.2427914230276,0.43769916674645304
2021,2,0.7109817316001534,23.108339096882993,29.149258418217663,52.56634800149948,89.89780324168265,Wheat,Clear,1.5467822209768043,9.908243644205491,79.19585341285106,119.71369701916352,0.1515703623471402
2018,6,0.5277557161629794,17.210827198395826,25.267780992362614,56.07364679200299,67.27829745302682,Pulses,Overcast,3.049772031793417,34.80063218413747,68.72449494764803,204.21365028149015,0.2898549690846606
2018,9,0.8049823195783415,29.503975936024812,41.44689080828856,34.06038324472884,66.63757686023104,Cotton,Overcast,5.648317616251829,33.54427491186287,92.30766008436481,360.54627584089326,0.2540550750376867
2019,4,0.6487223064086383,15.565251845776213,20.785431634642716,31.759650119161936,55.495713679441266,Sugarcane,Clear,6.911531012223119,17.862111218375308,87.3206831814778,467.65020419328073,0.4381540378797536
2020,6,0.46112092742977484,13.165880740650195,25.50663751795508,56.98020844274934,92.04399027705827,Wheat,Cloudy,3.2488391567777932,13.523179229656478,72.45666114680081,453.2931588592125,0.3246498812272565
2022,9,0.7365471806191978,25.541798360739204,39.121584150750415,34.0429494393112,58.00752846239144,Maize,Clear,5.564479512384175,13.76154817275361,97.13508467704798,70.14464895024736,0.2899818577982376
2020,5,0.1780502383012221,18.697667483950784,28.23070800771836,46.089807523066334,58.05727039317842,Wheat,Cloudy,4.304919052661701,20.51841252086937,70.9318280446556,435.8947925572487,0.33847761717330116
2018,11,0.44695006184456365,22.058164476563974,31.401463510830496,31.212369402022535,48.00873537089794,Rice,Cloudy,1.3570912315036254,7.659791255120792,93.36310034161464,295.0835901581069,0.19285644469043725
2021,2,0.19361681980341014,25.142558450966938,32.9272480716606,23.91675195162966,63.74799699313782,Wheat,Clear,3.858541022130799,25.051448076178684,76.60728530079341,204.83973247948583,0.3085534163644217
2020,8,0.8682043910905087,21.785688653140507,26.83620735319138,40.04945247144054,60.074780554521595,Cotton,Cloudy,1.208936367259523,18.340784341852597,80.73408889001084,232.18351216670368,0.2400150153005885
2020,9,0.12619630084200636,15.560187369216614,22.423222535880175,56.92927348472671,71.7384299954897,Rice,Partly Cloudy,7.7493320825476095,17.444790605077735,91.2671034082072,397.3058591324874,0.14356717399761326
2018,2,-0.0842617603295375,8.119911197357517,22.91855238158123,44.7456301570922,78.92055493125687,Maize,Overcast,6.335286599962023,29.971584173186752,87.81711941282481,422.38753970149287,0.4165994389254174
2019,3,0.2258548420037962,19.506204164282515,33.17906493549608,28.353064991349374,39.7051598130644,Rice,Overcast,3.375046307034025,27.06202834531541,95.43253295248815,328.9484473964646,0.24431816914442508
2018,2,0.4025093969698047,27.43583316823149,35.1008795557207,47.29718293470452,59.2894454787674,Pulses,Cloudy,2.643183010098008,34.175680646388074,86.16835451971622,29.230646513946578,0.21156448421234095
2020,2,-0.07163706576992493,15.472310662960375,30.10979923417084,50.7344457639053,69.66000914753629,Sugarcane,Cloudy,3.802290181117824,16.70615097437503,70.86094722326229,404.2318366470201,0.10022784696670826
2020,8,0.4592483000339074,27.768130871071012,36.44525703060387,32.83042247659836,44.25245171566026,Wheat,Clear,3.2131512008354965,32.52874017483276,93.86754062482704,12.87210687493473,0.11520179519258492
2021,6,0.7742827749512302,17.58819549456005,25.564049242071853,42.36837605724155,82.23975657401071,Maize,Overcast,3.5955608617493997,28.829048401252578,90.49779910591629,193.88407101090326,0.20073778851141166
2020,12,0.6047321944166701,20.521039061061913,27.049115415560763,47.278125258692896,78.01199184115687,Cotton,Overcast,7.431001006204729,16.86531489624668,88.82221068862967,222.08371885605916,0.23181211570356675
2021,1,0.5229683229783043,25.824711901391073,39.840822596497816,26.414125815219528,52.001719040940245,Sugarcane,Clear,3.8316760051543555,24.528297657144474,69.57170626009676,253.0533470826782,0.3796510472112393
2020,5,0.8559617507082513,19.114927741018036,33.98485265168663,58.5640375908985,92.71902928958642,Wheat,Cloudy,6.1897964384502,14.868528771899172,79.58951528135601,127.97669639753218,0.24738242493319948
2019,2,0.8582793338421059,7.2742334823890875,15.548347522915913,38.05007845799368,67.92468247635169,Millet,Cloudy,2.0976911462496592,31.85759759517043,72.89749771919152,209.53309569017853,0.41860995516563126
2020,2,0.7242664697032286,29.524485020009877,41.55878925359414,59.18657561888266,74.3845242291595,Cotton,Cloudy,4.735767535488091,9.760392199157026,92.04068932093017,393.6492132941991,0.3348664858161377
2021,7,0.507741847385851,11.146232547820844,19.499266645916393,27.582954633779803,44.171968623246485,Sugarcane,Overcast,4.456137744294413,12.66059647752719,88.49046221742249,135.63320334208234,0.2402268212335586
2021,7,0.3877645594977067,22.762633215754963,28.812540608809513,39.35094185238577,75.38177042402452,Wheat,Partly Cloudy,5.138623626930463,11.807965470317713,93.8300197215847,406.6253809858515,0.16295897950278965
2021,1,-0.0866838867535327,17.627835965443467,26.554759034266706,26.63414614703351,46.742985950248155,Cotton,Clear,5.759212429050044,18.18775406972437,96.2723218775318,6.287925436809505,0.10054776373623447
2020,3,0.5062619062265414,16.969315920442703,27.485015528054465,20.40723289535755,43.836443174103906,Maize,Overcast,7.027136092702181,28.111755840931746,90.66136771513058,71.3994334540553,0.2532457100662653
2021,4,0.8890880753568537,11.098520471672286,17.328688063437227,29.51500690300811,51.24907826670851,Millet,Partly Cloudy,2.609770727156599,21.78031602251323,97.08131768420729,462.6503370874867,0.2626881227709825
2022,8,0.718101050024029,23.053769142502603,36.23649689040022,36.12749348272334,47.68838784287461,Wheat,Clear,3.670738774607818,20.64261338260802,85.98201916972074,235.1999646104565,0.2455564974336308
2019,10,0.24060464388435196,7.8197066207746815,17.79333778970758,37.24522950896943,68.38244102747802,Cotton,Overcast,1.4002795159030061,6.515832982012874,69.08604091382485,25.39881995173915,0.42096161788550057
2020,3,0.05204702504442202,29.76133273403713,37.10516225908286,55.46020620416818,81.66242862775465,Sugarcane,Clear,5.369268959214189,18.836650035296586,68.41685681814616,305.2216263138644,0.138222112253444
2021,12,0.6840586144671541,26.134338427680095,37.06193421310953,45.427090555233676,75.71129300965158,Maize,Partly Cloudy,7.543319400353533,8.343059470248594,78.00653834971082,228.0035203987931,0.14596088967177523
2019,5,0.6439378206317415,18.362723500144803,31.295316560688825,37.3776662087412,55.72460789875551,Sugarcane,Partly Cloudy,3.7733797610864936,12.539344311523031,92.08654778272546,44.293834400900955,0.1933853234274574
2020,10,0.8670467919793231,15.613823901450237,23.890067391969993,59.51990798439251,81.72732523420181,Pulses,Clear,7.802257569406876,33.53942422985433,93.33444015999838,173.98124657443154,0.30549308136907505
2019,1,0.7748423619393389,12.161615811496691,24.176379055502636,44.56897326506743,60.34846613321687,Maize,Clear,5.185126712676915,12.746547925953909,96.10376646806333,307.21304217699947,0.3903605602366602
2022,7,0.4556626252724074,17.53978677351919,26.818378573326065,32.906518599398865,55.4969975425148,Millet,Overcast,2.4787269650511377,31.39179152039361,69.90480295505294,313.85427228105914,0.46146549624075595
2020,10,0.0012842469647421362,26.985436550604202,41.62594823906021,47.652435248431786,77.25717760234281,Millet,Overcast,4.706703176766874,29.783907775278692,69.30370499638917,443.4515148028793,0.206837934100092
2021,3,0.3835006583839601,11.87516001751709,24.584560883544405,39.827996907320205,78.16866820309426,Millet,Partly Cloudy,5.480318818657669,11.115240871325042,94.71354519373574,246.25304469154491,0.15111974067314704
2018,5,0.213695054022317,17.513436470078396,26.076945495298606,55.246707762726885,85.15042375930712,Cotton,Overcast,5.66390982661019,24.065646760838085,76.9226159271137,52.36889697054015,0.30368579982262706
2021,8,0.4124084820248398,10.863747551675772,16.041227142293394,55.86045048253285,81.6152423823228,Wheat,Partly Cloudy,5.46629265848955,9.854194285245386,84.32113146783175,56.77655353671152,0.21983696415571716
2020,4,0.20170157463965319,13.428727841623788,25.003926795428068,34.69401600484679,57.18503267979163,Cotton,Clear,2.3272977853691916,27.60875659271583,96.73651282777077,208.40165336536182,0.4937968155417819
2021,1,0.7618229919755958,9.756512723083311,16.735234308931833,42.49356203440577,55.66005256223518,Sugarcane,Partly Cloudy,2.4581741057682605,24.98640604379399,79.71311964102576,92.66056936479083,0.11593700494731207
2018,6,0.7443270139828222,29.763479848029696,35.982271604521024,30.630937761852216,54.94316666981193,Rice,Cloudy,2.690241355891182,30.046218289039558,87.47673840056282,460.4769164067735,0.17635801244556296
2018,5,0.21546515716705592,19.287436161561388,33.605200675529325,45.065470069702,59.718712864521315,Cotton,Clear,6.130957408694011,20.402151932286454,79.72572723623557,106.03912134439142,0.40142350110546643
2018,1,0.499581346373995,23.320378100917388,38.31986780306656,59.69387849278699,87.1594939851597,Maize,Overcast,4.495481669067971,33.0310295471681,90.4696939355363,188.1848782968835,0.2545510297119373
2021,3,0.33018085763905414,7.456247836300918,15.155136041944768,53.303540712887354,85.21095304120487,Millet,Partly Cloudy,5.698789020848162,7.931119456864751,83.43565572300632,256.19094120126067,0.3248952637969798
2020,4,0.8090927570285632,14.152938751857894,22.170624273517276,34.65639601211301,73.05126436275879,Pulses,Cloudy,6.595543872945004,14.993768385783426,74.94755178610073,165.20111869124366,0.4261807241739145
2021,2,0.08736090142632277,27.315995076183036,33.965884468564724,23.8152140797397,42.720800110378704,Sugarcane,Clear,4.948486642808877,27.236525326489843,75.93570346181014,332.2981331088914,0.3667452816395127
2018,8,0.5977284017849593,7.110958160598697,16.687805919894934,58.667279494940566,80.57444565766656,Cotton,Overcast,4.297987286423332,18.625167140692025,75.54823196674842,302.6277779976059,0.3414204080964157
2022,11,0.8703753278372166,9.137080708490329,22.795518306847804,35.58339114710881,51.07194933286878,Millet,Clear,3.8176056789650086,11.515589273863535,83.5703696015629,469.68384739404166,0.3727294554299556
2018,2,0.07527551956309017,20.635440258779216,32.65049978002799,31.735235730672606,68.07345102708558,Millet,Partly Cloudy,4.7538400906829725,9.609111617427835,88.56827871845817,415.97953027356573,0.1256978627759648
2018,4,0.1019664284242032,20.56972485260563,34.03304043337151,32.6534157162227,67.3757324497054,Millet,Cloudy,2.0470493627139748,30.202834232387023,95.76643707626191,301.480844304372,0.13911970668714968
2020,11,0.5937233386722279,25.95567611134824,33.240492668084045,39.59693466555387,72.84573150575093,Sugarcane,Partly Cloudy,6.505118519213401,20.221146375503682,88.30205572117717,223.35585632361898,0.34301957811893646
2021,5,0.679153924524914,28.387319096785536,40.69187977087034,58.270055949960025,69.98875710645706,Maize,Partly Cloudy,7.389314659080969,32.086226485654116,90.84989068589992,307.3873436253547,0.2471377354604275
2020,11,0.39054905479393276,8.549661885631593,22.734928169592195,59.464892853339656,86.1664761125873,Millet,Cloudy,6.686555252353448,27.765384895185054,72.94108888903854,311.53299979204854,0.49828567640136345
2021,2,0.5096864651471213,11.484345463174986,19.29850660531889,31.84506909409582,48.895475955159895,Millet,Partly Cloudy,6.753268966630748,18.382059963291564,78.94133178146427,134.78879996800447,0.42826360801535923
2018,8,0.11268240881182875,15.686535142331396,27.59307057824325,34.0587483098994,47.649304211568605,Maize,Overcast,6.805809888510721,17.331819410514825,80.10307143085429,89.00879272810607,0.47059137797267137
2018,5,0.37661422856732607,5.0225821380312405,14.029156254929784,40.472262402641476,73.92065540814316,Maize,Clear,2.229543809986617,21.4535120528863,88.07662172751384,259.5037768889837,0.17218531673597143
2018,1,0.012071880874915147,6.745357573992373,14.6476240255816,20.32749154518944,36.674932798419896,Pulses,Overcast,7.970689106382913,32.28273864250213,76.65484030902356,153.63156525273197,0.3498921166546406
